"2026-04-08 00:45	4813.535	4815.955	4808.615	4814.965	5"
"2026-04-08 00:50	4815.015	4826.805	4815.015	4821.635	5"
"2026-04-08 00:55	4821.555	4823.415	4809.995	4817.335	5"
"2026-04-08 01:00	4817.375	4824.958	4805.898	4806.585	5"
"2026-04-08 01:05	4806.748	4819.515	4806.748	4818.625	5"
"2026-04-08 01:10	4818.135	4822.315	4815.145	4819.775	5"
"2026-04-08 01:15	4819.775	4821.925	4800.095	4802.195	5"
"2026-04-08 01:20	4802.155	4807.735	4793.395	4801.335	5"
"2026-04-08 01:25	4801.315	4804.575	4791.875	4793.605	5"
"2026-04-08 01:30	4793.635	4799.275	4787.965	4799.095	5"
"2026-04-08 01:35	4799.125	4804.205	4797.895	4798.365	5"
"2026-04-08 01:40	4798.105	4802.875	4796.365	4799.845	5"
"2026-04-08 01:45	4799.865	4807.825	4798.165	4807.775	5"
"2026-04-08 01:50	4807.815	4814.035	4807.325	4809.265	5"
"2026-04-08 01:55	4809.485	4811.918	4807.005	4809.905	5"
"2026-04-08 02:00	4809.808	4825.165	4809.808	4816.885	5"
"2026-04-08 02:05	4816.935	4818.595	4815.225	4816.185	5"
"2026-04-08 02:10	4816.065	4819.175	4813.315	4813.578	5"
"2026-04-08 02:15	4813.645	4813.645	4811.048	4812.135	5"
"2026-04-08 02:20	4812.185	4813.465	4809.535	4809.705	5"
"2026-04-08 02:25	4809.675	4813.205	4807.508	4811.425	5"
"2026-04-08 02:30	4811.405	4815.695	4809.655	4814.535	5"
"2026-04-08 02:35	4814.435	4820.575	4812.055	4813.708	5"
"2026-04-08 02:40	4813.875	4814.175	4805.905	4806.575	5"
"2026-04-08 02:45	4806.425	4808.585	4804.295	4805.755	5"
"2026-04-08 02:50	4805.735	4808.925	4802.685	4803.875	5"
"2026-04-08 02:55	4803.605	4804.015	4798.455	4803.695	5"
"2026-04-08 03:00	4803.675	4805.625	4802.725	4803.295	5"
"2026-04-08 03:05	4803.245	4803.585	4800.158	4802.165	5"
"2026-04-08 03:10	4802.145	4802.845	4797.715	4798.615	5"
"2026-04-08 03:15	4798.575	4799.555	4796.145	4797.455	5"
"2026-04-08 03:20	4797.435	4801.535	4796.645	4800.175	5"
"2026-04-08 03:25	4800.175	4805.005	4798.825	4802.775	5"
"2026-04-08 03:30	4802.685	4803.395	4794.725	4799.905	5"
"2026-04-08 03:35	4799.885	4801.345	4796.595	4797.135	5"
"2026-04-08 03:40	4797.085	4804.705	4797.085	4799.985	5"
"2026-04-08 03:45	4799.965	4800.855	4797.525	4798.445	5"
"2026-04-08 03:50	4798.495	4804.335	4798.015	4800.025	5"
"2026-04-08 03:55	4800.055	4801.755	4796.115	4797.215	5"
"2026-04-08 04:00	4797.295	4801.005	4796.645	4797.315	5"
"2026-04-08 04:05	4797.285	4798.495	4793.355	4794.195	5"
"2026-04-08 04:10	4794.225	4797.765	4793.905	4797.125	5"
"2026-04-08 04:15	4797.105	4798.325	4791.605	4794.555	5"
"2026-04-08 04:20	4794.585	4794.715	4789.985	4790.905	5"
"2026-04-08 04:25	4790.925	4803.996	4790.495	4802.035	5"
"2026-04-08 04:30	4802.185	4804.505	4800.655	4801.025	5"
"2026-04-08 04:35	4800.995	4805.355	4800.575	4804.065	5"
"2026-04-08 04:40	4804.085	4806.475	4802.188	4802.555	5"
"2026-04-08 04:45	4802.795	4803.765	4797.625	4798.515	5"
"2026-04-08 04:50	4798.485	4802.045	4797.835	4800.135	5"
"2026-04-08 04:55	4800.085	4803.665	4798.765	4803.345	5"
"2026-04-08 05:00	4803.305	4806.565	4800.135	4805.955	5"
"2026-04-08 05:05	4805.995	4810.135	4805.365	4808.095	5"
"2026-04-08 05:10	4808.055	4810.375	4805.455	4809.205	5"
"2026-04-08 05:15	4809.235	4810.115	4806.425	4809.535	5"
"2026-04-08 05:20	4809.555	4812.015	4808.175	4810.965	5"
"2026-04-08 05:25	4810.965	4816.365	4810.305	4815.525	5"
"2026-04-08 05:30	4815.495	4823.145	4813.575	4821.765	5"
"2026-04-08 05:35	4821.785	4822.545	4816.945	4819.835	5"
"2026-04-08 05:40	4819.745	4824.965	4819.745	4822.165	5"
"2026-04-08 05:45	4822.135	4831.385	4820.595	4831.275	5"
"2026-04-08 05:50	4831.295	4843.505	4830.705	4836.275	5"
"2026-04-08 05:55	4836.255	4836.335	4824.805	4827.275	5"
"2026-04-08 06:00	4827.235	4834.835	4826.975	4830.435	5"
"2026-04-08 06:05	4830.455	4831.555	4820.815	4824.225	5"
"2026-04-08 06:10	4824.265	4827.505	4823.505	4826.235	5"
"2026-04-08 06:15	4826.245	4830.515	4824.295	4830.205	5"
"2026-04-08 06:20	4830.155	4835.495	4829.015	4833.445	5"
"2026-04-08 06:25	4833.495	4836.355	4831.025	4836.145	5"
"2026-04-08 06:30	4836.205	4836.735	4828.925	4832.655	5"
"2026-04-08 06:35	4832.635	4839.575	4829.945	4831.175	5"
"2026-04-08 06:40	4831.265	4836.975	4830.575	4835.475	5"
"2026-04-08 06:45	4835.455	4839.325	4832.075	4832.095	5"
"2026-04-08 06:50	4831.965	4832.785	4821.005	4823.045	5"
"2026-04-08 06:55	4823.025	4823.525	4819.645	4819.695	5"
"2026-04-08 07:00	4819.675	4820.595	4807.145	4812.615	5"
"2026-04-08 07:05	4812.625	4817.095	4811.995	4815.015	5"
"2026-04-08 07:10	4814.965	4815.405	4809.185	4812.225	5"
"2026-04-08 07:15	4812.175	4815.095	4810.668	4812.295	5"
"2026-04-08 07:20	4812.265	4816.115	4809.145	4815.745	5"
"2026-04-08 07:25	4815.725	4821.105	4815.255	4818.395	5"
"2026-04-08 07:30	4818.335	4818.495	4807.785	4809.705	5"
"2026-04-08 07:35	4809.695	4814.145	4806.505	4810.205	5"
"2026-04-08 07:40	4810.155	4810.805	4804.925	4808.845	5"
"2026-04-08 07:45	4808.835	4814.635	4808.195	4814.565	5"
"2026-04-08 07:50	4815.075	4819.825	4813.485	4818.745	5"
"2026-04-08 07:55	4818.785	4820.245	4812.935	4813.045	5"
"2026-04-08 08:00	4813.355	4816.415	4807.855	4816.385	5"
